,Step,Node ID,AE loss,Server model loss,Client fine tuned loss,AE fine tuned loss,Server f1,User f1
0,1,20,1.0143231222884317,2.4326352746102606,1.6632222190047756,0.7491934511459996,0.0695960236377104,0.4791339165790773
1,2,11,0.8739249063776685,2.517935573722967,1.3276712076119899,0.5807022978180193,0.22044269157479165,0.585877328783246
2,3,7,0.7960060783341825,2.2744700031111353,1.40462135687107,0.5982262564868461,0.1815855993200974,0.46777972614563923
3,4,14,0.8599019538272511,2.803645133972168,1.6059371666474775,0.5809991955757141,0.07688399223325694,0.37790862289281263
4,5,36,0.7556113136279119,2.5761923789978027,1.4522050294009121,0.47829327761352836,0.20176892423234177,0.5672367903727191
5,6,24,0.6927827429771424,2.420906445763328,1.5187885176051747,0.44243348186666315,0.10588991969477904,0.43808229034736823
6,7,20,0.5819531805587538,2.2674808171377228,1.2878807777423038,0.4006643118470479,0.17314301799552656,0.6134230415736849
7,8,8,0.4947580630689579,1.5814878708890239,1.1331998405038002,0.37729459356364786,0.4128159963852938,0.6347470736728367
8,9,19,0.4703457606810387,1.5100385380389174,1.0347010872580789,0.3536929871221321,0.4097744219155918,0.6852563880715423
9,10,7,0.516242606280384,2.9219402325919885,1.2183619771987002,0.4107368532279114,0.11019818972472033,0.6003156714336512
10,11,47,0.4657653388860342,2.0902352549813012,1.15473455148977,0.389153411755195,0.18819750479095856,0.5258364403991419
11,12,27,0.4574239358092039,1.7988977226914402,1.1960518468510022,0.37916172933920717,0.4241243735506216,0.6150735950998218
12,13,49,0.48620650229878304,3.3209202068225556,1.464528160814621,0.392524573224195,0.08198175757842734,0.45120378406737577
13,14,19,0.37319600367247124,1.6350764305240308,0.909017194774831,0.31441027589352527,0.3782238810014043,0.6346524218915155
14,15,27,0.4048607008594075,1.5261768376427975,0.972675537378594,0.3548512706916298,0.4649020790146688,0.7062920150601483
15,16,25,0.448905995123,1.2612700108954087,0.8700500128297467,0.40938717079728015,0.5219419529035537,0.7581182170154744
16,17,46,0.3740844922234314,2.0188294637082804,1.0901247118458604,0.32255194825355454,0.34043763173860164,0.5840509547611982
17,18,49,0.4063591632552488,3.454213955416209,1.326181969052357,0.39042319827199673,0.0604873967639925,0.49659444506721023
18,19,9,0.3642534265810541,1.9423888505891311,0.9001225506528487,0.3301732598727148,0.27155547268174174,0.6880390152810476
19,20,7,0.39486652242635145,2.8819415490008775,1.179016353285762,0.35572933912805865,0.20153168200743363,0.6415352018180588
20,21,17,0.42924835181339477,2.437617037719462,1.247766163442042,0.3633938746534901,0.231203630389408,0.5062797357040927
21,22,19,0.33370967597049606,2.0381309018239704,0.8862100152012696,0.2852622830195113,0.24599452493948545,0.6858335443346754
22,23,4,0.3371073584505581,1.8826235112021952,0.9108701670233579,0.2997600367681228,0.3893566408180398,0.7044922021569883
